serial_number,temperature,humidity,timestamp
SN-28,23.13550670434184,50.190849545867415,2024-06-29 03:51:52.405956
SN-29,25.156706618740156,55.8702917539305,2024-06-29 03:56:52.405956
SN-30,27.911262063525328,51.17770972082573,2024-06-29 04:01:52.405956
SN-31,25.915566796353993,59.9187781042896,2024-06-29 04:06:52.405956
SN-32,29.425188103076387,54.04653425163317,2024-06-29 04:11:52.405956
SN-33,25.146288513715383,50.216026038269156,2024-06-29 04:16:52.405956
SN-34,23.738213462120004,50.02009336826554,2024-06-29 04:21:52.405956
SN-35,28.69704680102347,54.145631778976146,2024-06-29 04:26:52.405956
SN-36,28.61732093330114,58.640749277427346,2024-06-29 04:31:52.405956
SN-37,24.87772382159055,55.67525527160503,2024-06-29 04:36:52.405956
SN-38,27.718491692182145,57.69582196477788,2024-06-29 04:41:52.405956
SN-39,26.591524987348443,59.24202983775771,2024-06-29 04:46:52.405956
SN-40,24.36321322688737,57.42712271992669,2024-06-29 04:51:52.405956
SN-41,26.759519601860006,54.90169301688438,2024-06-29 04:56:52.405956
SN-42,28.55107218593291,51.166393322186394,2024-06-29 05:01:52.405956
SN-43,27.31284770210512,57.15315199688693,2024-06-29 05:06:52.405956
SN-44,24.294158376602475,56.8990727465796,2024-06-29 05:11:52.405956
SN-45,28.07271192438828,56.432225478873434,2024-06-29 05:16:52.405956
SN-46,24.985756170096106,58.89298600494725,2024-06-29 05:21:52.405956
SN-47,28.795885632969778,55.46393031321237,2024-06-29 05:26:52.405956
SN-48,24.948547253413846,57.4531239810267,2024-06-29 05:31:52.405956
SN-49,26.538058646353033,58.63702639513978,2024-06-29 05:36:52.405956
SN-50,29.563085019457553,59.65320419157031,2024-06-29 05:41:52.405956
SN-51,27.912808744722284,55.314602499309906,2024-06-29 05:46:52.405956
SN-52,23.03575151263255,50.042131849695274,2024-06-29 05:51:52.405956
SN-53,27.806514974299983,50.867957787602535,2024-06-29 05:56:52.405956
SN-54,25.316967189880266,53.32943451096085,2024-06-29 06:01:52.405956
SN-55,24.270365462280942,58.43091139306679,2024-06-29 06:06:52.405956
SN-56,29.99042944999389,55.83665753992121,2024-06-29 06:11:52.405956
SN-57,27.5821510112241,51.04591848014272,2024-06-29 06:16:52.405956
SN-58,27.66166315443691,55.14182725946585,2024-06-29 06:21:52.405956
SN-59,27.67004160709854,58.12923055924723,2024-06-29 06:26:52.405956
SN-60,25.903423576177186,55.708715862564034,2024-06-29 06:31:52.405956
SN-61,28.051662231474122,51.21974001494197,2024-06-29 06:36:52.405956
SN-62,23.91644162038589,52.098816339520084,2024-06-29 06:41:52.405956
SN-63,29.725314219133466,58.786264537283806,2024-06-29 06:46:52.405956
SN-64,29.7425538713339,54.331279407011245,2024-06-29 06:51:52.405956
SN-65,23.17198012099857,54.99461424514504,2024-06-29 06:56:52.405956
SN-66,29.018953407885615,50.05651479084563,2024-06-29 07:01:52.405956
SN-67,25.53594771100591,52.83951055318411,2024-06-29 07:06:52.405956
SN-68,24.801754142597233,56.61738669684916,2024-06-29 07:11:52.405956
SN-69,24.81581570220724,52.11240660353967,2024-06-29 07:16:52.405956
SN-70,26.336790536254473,56.97276607694314,2024-06-29 07:21:52.405956
SN-71,29.258557837715937,57.4851232220591,2024-06-29 07:26:52.405956
SN-72,27.810957463252233,54.286225149469466,2024-06-29 07:31:52.405956
SN-73,23.017705839942764,58.40361224342064,2024-06-29 07:36:52.405956
SN-74,27.02128549454114,54.43323174372872,2024-06-29 07:41:52.405956
SN-75,23.696036282552,59.457205247329085,2024-06-29 07:46:52.405956
SN-76,29.512030357842704,50.5448383324763,2024-06-29 07:51:52.405956
SN-77,25.98044054455034,54.34672803945199,2024-06-29 07:56:52.405956
SN-78,28.19349173666182,52.306458723931236,2024-06-29 08:01:52.405956
SN-79,26.401920011674676,55.80752287832314,2024-06-29 08:06:52.405956
SN-80,24.86259993112106,57.02677239912214,2024-06-29 08:11:52.405956
SN-81,24.961466291394437,55.918845730548156,2024-06-29 08:16:52.405956
SN-82,27.141632358685737,53.55152069228605,2024-06-29 08:21:52.405956
SN-83,24.87095383599759,58.67215570115079,2024-06-29 08:26:52.405956
SN-84,23.82921701086298,56.81278658509797,2024-06-29 08:31:52.405956
SN-85,24.286410579114587,58.430985535971345,2024-06-29 08:36:52.405956
SN-86,26.98863485823595,51.7163978898218,2024-06-29 08:41:52.405956
SN-87,29.362011255134558,56.90324658393759,2024-06-29 08:46:52.405956
SN-88,23.69390190725411,50.41920835396856,2024-06-29 08:51:52.405956
SN-89,27.643196737231392,53.107544760984304,2024-06-29 08:56:52.405956
SN-90,23.359688964316362,56.88499221285515,2024-06-29 09:01:52.405956
SN-91,28.481602294303574,56.80350127775212,2024-06-29 09:06:52.405956
SN-92,29.313745525677174,56.63938429319985,2024-06-29 09:11:52.405956
SN-93,23.668599132117148,57.00949004941448,2024-06-29 09:16:52.405956
SN-94,23.101537585692128,54.28776032565312,2024-06-29 09:21:52.405956
SN-95,24.210796967428305,56.072149068898256,2024-06-29 09:26:52.405956
SN-96,27.595667789577657,53.07429012585548,2024-06-29 09:31:52.405956
SN-97,25.69804809732913,55.711074816625114,2024-06-29 09:36:52.405956
SN-98,29.682680209435432,53.5732703583324,2024-06-29 09:41:52.405956
SN-99,29.273084517256304,59.699099522868906,2024-06-29 09:46:52.405956
SN-100,28.92011057332581,52.300182949518984,2024-06-29 09:51:52.405956
SN-101,28.43501552436709,58.14396311002479,2024-06-29 09:56:52.405956
SN-102,24.30216695705069,51.28912102180634,2024-06-29 10:01:52.405956
SN-103,26.964667663173913,50.40502532182749,2024-06-29 10:06:52.405956
SN-104,25.422213202379243,57.82686155989812,2024-06-29 10:11:52.405956
SN-105,23.59652870328271,59.18464282871892,2024-06-29 10:16:52.405956
SN-106,24.714258982412836,53.9344890126846,2024-06-29 10:21:52.405956
SN-107,26.926747800535402,56.427297868907615,2024-06-29 10:26:52.405956
SN-108,26.41045621662766,59.268162782699996,2024-06-29 10:31:52.405956
SN-109,28.348849141987586,59.08426700653504,2024-06-29 10:36:52.405956
SN-110,24.983438752164666,59.94861242990339,2024-06-29 10:41:52.405956
SN-111,23.75842645283849,56.37180131402346,2024-06-29 10:46:52.405956
SN-112,28.40109881773686,59.12504049179327,2024-06-29 10:51:52.405956
SN-113,23.063261309184654,55.943726014449354,2024-06-29 10:56:52.405956
SN-114,28.170763064244287,51.70802513535238,2024-06-29 11:01:52.405956
SN-115,26.609996431762273,54.81474726935593,2024-06-29 11:06:52.405956
SN-116,28.383940116836555,51.35426385991733,2024-06-29 11:11:52.405956
SN-117,24.497087323216856,56.08527017931104,2024-06-29 11:16:52.405956
SN-118,23.628388304157276,58.549213784550176,2024-06-29 11:21:52.405956
SN-119,28.05213995792738,54.968151893846866,2024-06-29 11:26:52.405956
SN-120,27.88092471775688,58.853063561131165,2024-06-29 11:31:52.405956
SN-121,28.018559706920605,56.54477864104584,2024-06-29 11:36:52.405956
SN-122,23.848830899552734,56.518341445745385,2024-06-29 11:41:52.405956
SN-123,29.544938231334324,54.44501576674733,2024-06-29 11:46:52.405956
SN-124,27.160806488424136,53.77286843201157,2024-06-29 11:51:52.405956
SN-125,29.776691298179575,59.27570516081125,2024-06-29 11:56:52.405956
SN-126,26.015166639508365,53.52377272482524,2024-06-29 12:01:52.405956
SN-127,25.47865023959881,56.416913557885366,2024-06-29 12:06:52.405956
SN-128,24.330654613682494,56.75697817509394,2024-06-29 12:11:52.405956
SN-129,23.986262769459096,58.84031337036275,2024-06-29 12:16:52.405956
SN-130,23.481814072701063,52.84303327212155,2024-06-29 12:21:52.405956
SN-131,28.432906868242885,59.61178962989473,2024-06-29 12:26:52.405956
SN-132,23.935882509359168,57.202372753814466,2024-06-29 12:31:52.405956
SN-133,28.625583283549616,59.12093908443778,2024-06-29 12:36:52.405956
SN-134,23.927382323517165,53.52963716739985,2024-06-29 12:41:52.405956
SN-135,29.17608494550825,52.7062933256411,2024-06-29 12:46:52.405956
SN-136,23.178917859342185,57.19588300406726,2024-06-29 12:51:52.405956
SN-137,27.807046986876443,53.50225886046631,2024-06-29 12:56:52.405956
SN-138,24.88284091434786,58.31487399742339,2024-06-29 13:01:52.405956
SN-139,27.654748744623223,55.68936734155124,2024-06-29 13:06:52.405956
SN-140,26.059020715794617,55.031251446822914,2024-06-29 13:11:52.405956
SN-141,26.608860927434716,58.7018957690475,2024-06-29 13:16:52.405956
SN-142,28.930702577991717,58.65256196394386,2024-06-29 13:21:52.405956
SN-143,23.183730412715107,51.21907267275846,2024-06-29 13:26:52.405956
SN-144,24.420652554813316,56.3765376289489,2024-06-29 13:31:52.405956
SN-145,29.259044336426626,56.37304077873523,2024-06-29 13:36:52.405956
SN-146,23.845151930638817,52.604317102309096,2024-06-29 13:41:52.405956
SN-147,26.747186232103434,50.77443937960445,2024-06-29 13:46:52.405956
SN-148,29.388307412550468,50.85678209698441,2024-06-29 13:51:52.405956
SN-149,26.399268298873572,59.63490440662024,2024-06-29 13:56:52.405956
SN-150,24.083793261076544,52.33574294576955,2024-06-29 14:01:52.405956
SN-151,28.36581407479522,56.5241917420213,2024-06-29 14:06:52.405956
SN-152,27.563614908621577,57.4568567436111,2024-06-29 14:11:52.405956
SN-153,24.814382980680385,59.66185226454362,2024-06-29 14:16:52.405956
SN-154,23.462496575164643,58.414735487756815,2024-06-29 14:21:52.405956
SN-155,29.844739802111924,54.436552711485334,2024-06-29 14:26:52.405956
SN-156,23.01996168805565,51.466098255575766,2024-06-29 14:31:52.405956
SN-157,28.03077129259519,53.53166386592038,2024-06-29 14:36:52.405956
SN-158,24.39066266198038,54.212139780204865,2024-06-29 14:41:52.405956
SN-159,27.96991752325351,57.82346455537875,2024-06-29 14:46:52.405956
SN-160,27.00309712603113,50.15281622974422,2024-06-29 14:51:52.405956
SN-161,27.750969483103468,59.898139338903434,2024-06-29 14:56:52.405956
SN-162,28.152171679998297,55.20173630865403,2024-06-29 15:01:52.405956
SN-163,26.33091733940299,56.839870506331955,2024-06-29 15:06:52.405956
SN-164,25.858317557977006,56.257590447704345,2024-06-29 15:11:52.405956
SN-165,24.703553182615845,51.341905573919256,2024-06-29 15:16:52.405956
SN-166,23.43933431144548,58.349798876776504,2024-06-29 15:21:52.405956
SN-167,28.24452610783909,52.94579798299577,2024-06-29 15:26:52.405956
SN-168,27.732093343981855,53.82454283713376,2024-06-29 15:31:52.405956
SN-169,29.69004230802564,55.75465330794443,2024-06-29 15:36:52.405956
SN-170,25.771199320298308,55.53791665321644,2024-06-29 15:41:52.405956
SN-171,26.265693918493376,53.33754340903195,2024-06-29 15:46:52.405956
SN-172,23.001402381427262,51.02510409479823,2024-06-29 15:51:52.405956
SN-173,29.38089191956504,56.41136941263926,2024-06-29 15:56:52.405956
SN-174,23.173952472829473,56.614666588145596,2024-06-29 16:01:52.405956
SN-175,26.522809661526768,53.54360415772731,2024-06-29 16:06:52.405956
SN-176,29.54220171487665,53.151666065788994,2024-06-29 16:11:52.405956
SN-177,25.319275090269105,53.515248277704465,2024-06-29 16:16:52.405956
SN-178,24.896443716777284,58.63045370569752,2024-06-29 16:21:52.405956
SN-179,28.666112826650462,50.863949003353724,2024-06-29 16:26:52.405956
SN-180,24.496615585402065,53.51329744688473,2024-06-29 16:31:52.405956
SN-181,26.927014948827118,58.65950931976266,2024-06-29 16:36:52.405956
SN-182,26.814250888412577,50.58630138518216,2024-06-29 16:41:52.405956
SN-183,29.660052178507787,53.91522016045783,2024-06-29 16:46:52.405956
SN-184,27.74137084529403,58.72986092834413,2024-06-29 16:51:52.405956
SN-185,25.16553819168939,56.0587450678173,2024-06-29 16:56:52.405956
SN-186,25.615360919357805,58.15984113776493,2024-06-29 17:01:52.405956
SN-187,27.732538222534778,59.09976276076999,2024-06-29 17:06:52.405956
SN-188,26.86153887497424,59.23260151248479,2024-06-29 17:11:52.405956
SN-189,25.099131025832023,56.07658376972408,2024-06-29 17:16:52.405956
SN-190,23.756299024648165,50.13794342425916,2024-06-29 17:21:52.405956
SN-191,26.39545542871461,55.41430969073412,2024-06-29 17:26:52.405956
SN-192,27.406024171215677,50.033762973590264,2024-06-29 17:31:52.405956
SN-193,24.718528033072385,55.96938034326354,2024-06-29 17:36:52.405956
SN-194,25.858666916855114,51.643738777007854,2024-06-29 17:41:52.405956
SN-195,23.922214565233286,58.50886247664312,2024-06-29 17:46:52.405956
SN-196,23.369288970905732,52.70645814058332,2024-06-29 17:51:52.405956
SN-197,28.683678133959866,50.43216994256546,2024-06-29 17:56:52.405956
SN-198,29.414414085916544,53.32561579088248,2024-06-29 18:01:52.405956
SN-199,25.981426672701723,52.20173399139892,2024-06-29 18:06:52.405956
SN-200,27.470068089255903,54.67335620492819,2024-06-29 18:11:52.405956
SN-201,24.188619852770522,56.68278102700892,2024-06-29 18:16:52.405956
SN-202,24.019598803501385,55.55221533381073,2024-06-29 18:21:52.405956
SN-203,23.877749483504232,51.08705633614499,2024-06-29 18:26:52.405956
SN-204,29.08653533550342,57.58978458586735,2024-06-29 18:31:52.405956
SN-205,26.017348811209317,53.32024617343293,2024-06-29 18:36:52.405956
SN-206,28.758680629870998,58.68568290152602,2024-06-29 18:41:52.405956
SN-207,24.020235442811597,52.78018133782407,2024-06-29 18:46:52.405956
SN-208,28.891272897890815,53.870992192845826,2024-06-29 18:51:52.405956
SN-209,27.928162614409793,54.4084155751121,2024-06-29 18:56:52.405956
SN-210,27.72322877721488,50.37221260667199,2024-06-29 19:01:52.405956
SN-211,27.959196796465037,56.29923950814932,2024-06-29 19:06:52.405956
SN-212,24.813709675306225,51.29801089687567,2024-06-29 19:11:52.405956
SN-213,27.85823084334738,52.50917299642647,2024-06-29 19:16:52.405956
SN-214,28.020666608181067,56.49112587188923,2024-06-29 19:21:52.405956
SN-215,26.920355269113713,58.661784415255454,2024-06-29 19:26:52.405956
SN-216,26.682559928926548,52.76767707836497,2024-06-29 19:31:52.405956
SN-217,24.205368931215276,52.57376406733348,2024-06-29 19:36:52.405956
SN-218,23.89820922472967,51.442120608035054,2024-06-29 19:41:52.405956
SN-219,27.98327075005204,55.58438423076866,2024-06-29 19:46:52.405956
SN-220,24.60375375773596,59.1901904968788,2024-06-29 19:51:52.405956
SN-221,27.326343884880878,58.27583817539381,2024-06-29 19:56:52.405956
SN-222,26.796648965405222,56.7744657890752,2024-06-29 20:01:52.405956
SN-223,26.882295625635027,56.78695550670375,2024-06-29 20:06:52.405956
SN-224,24.23953654389807,50.950590664180254,2024-06-29 20:11:52.405956
SN-225,24.682374306485052,51.82459794749696,2024-06-29 20:16:52.405956
SN-226,23.808941664121427,54.48091774987616,2024-06-29 20:21:52.405956
SN-227,23.540147479708217,58.42861191222019,2024-06-29 20:26:52.405956
SN-228,26.054909117050805,50.34039744969072,2024-06-29 20:31:52.405956
SN-229,29.34461274856576,53.56451791096648,2024-06-29 20:36:52.405956
SN-230,23.662645558197138,53.55490057070392,2024-06-29 20:41:52.405956
SN-231,28.48812270622659,57.662474480242736,2024-06-29 20:46:52.405956
SN-232,23.816443906836753,54.409803105776476,2024-06-29 20:51:52.405956
SN-233,25.158810025903183,51.093873314759485,2024-06-29 20:56:52.405956
SN-234,28.068697346074288,59.560153730641495,2024-06-29 21:01:52.405956
SN-235,28.50376229131574,53.515578277798326,2024-06-29 21:06:52.405956
SN-236,26.108893742061813,55.341189502148026,2024-06-29 21:11:52.405956
SN-237,24.120376824358193,57.50425937411362,2024-06-29 21:16:52.405956
SN-238,25.45882489377002,59.41901019633141,2024-06-29 21:21:52.405956
SN-239,26.85859839063219,52.36026388454433,2024-06-29 21:26:52.405956
SN-240,28.670534276528414,54.12517826410611,2024-06-29 21:31:52.405956
SN-241,23.884961744421567,57.508722406918345,2024-06-29 21:36:52.405956
SN-242,28.877507698853975,52.98219458663623,2024-06-29 21:41:52.405956
SN-243,25.707007995704558,54.1501951446955,2024-06-29 21:46:52.405956
SN-244,29.834736694546763,51.04701371369148,2024-06-29 21:51:52.405956
SN-245,23.686097195544452,59.25408086691224,2024-06-29 21:56:52.405956
SN-246,28.456435343380143,58.709294904330484,2024-06-29 22:01:52.405956
SN-247,26.62046848945721,59.37876578042079,2024-06-29 22:06:52.405956
SN-248,29.531423233649313,54.387162991466724,2024-06-29 22:11:52.405956
SN-249,23.139195712117285,55.48001831398083,2024-06-29 22:16:52.405956
SN-250,23.683723202480078,51.794712197691396,2024-06-29 22:21:52.405956
SN-251,25.01919601493037,50.008721085032036,2024-06-29 22:26:52.405956
SN-252,27.15901413814403,59.794200069621375,2024-06-29 22:31:52.405956
SN-253,23.223831353817825,55.220511535171426,2024-06-29 22:36:52.405956
SN-254,26.11303222585766,57.03744160414357,2024-06-29 22:41:52.405956
SN-255,27.63467917172492,50.50274379751569,2024-06-29 22:46:52.405956
SN-256,24.817953363559855,53.897149904630666,2024-06-29 22:51:52.405956
SN-257,23.620446204855057,54.981668099601976,2024-06-29 22:56:52.405956
SN-258,29.182807343466465,51.70195436478492,2024-06-29 23:01:52.405956
SN-259,25.575169177539877,54.343287506143085,2024-06-29 23:06:52.405956
SN-260,23.184373408084426,51.89917913143332,2024-06-29 23:11:52.405956
SN-261,25.702946957853577,56.43797757124152,2024-06-29 23:16:52.405956
SN-262,23.586459252363422,52.180596917325225,2024-06-29 23:21:52.405956
SN-263,24.997900217155646,57.83325006175934,2024-06-29 23:26:52.405956
SN-264,23.764542550281213,58.61731292980633,2024-06-29 23:31:52.405956
SN-265,27.23064733174461,56.225756192225994,2024-06-29 23:36:52.405956
SN-266,26.927897828948726,53.18803192127688,2024-06-29 23:41:52.405956
SN-267,24.537322964507737,53.448596684402496,2024-06-29 23:46:52.405956
SN-268,26.395458183469852,55.79417757217233,2024-06-29 23:51:52.405956
SN-269,28.45032495254918,50.86266715913314,2024-06-29 23:56:52.405956
SN-270,24.090332422021056,51.27382433112347,2024-06-30 00:01:52.405956
SN-271,26.274867151129442,55.205536144392525,2024-06-30 00:06:52.405956
SN-272,28.78400728269883,56.8942014853122,2024-06-30 00:11:52.405956
SN-273,23.705204901688738,51.49795932794952,2024-06-30 00:16:52.405956
SN-274,29.240532966964192,56.656639309760074,2024-06-30 00:21:52.405956
SN-275,26.16248229762,59.11599500038973,2024-06-30 00:26:52.405956
SN-276,24.94515991392596,52.15834578399041,2024-06-30 00:31:52.405956
SN-277,25.499586402412874,56.20454073669546,2024-06-30 00:36:52.405956
SN-278,24.778168448255794,50.923079888604086,2024-06-30 00:41:52.405956
SN-279,28.527109077305024,53.32817203478284,2024-06-30 00:46:52.405956
SN-280,29.571989968483983,51.9080918438535,2024-06-30 00:51:52.405956
SN-281,23.890471387736802,51.678538222583136,2024-06-30 00:56:52.405956
SN-282,28.539070902783767,53.6594810475557,2024-06-30 01:01:52.405956
SN-283,24.341331376496623,58.290146127372765,2024-06-30 01:06:52.405956
SN-284,29.14483046999814,55.71257843938182,2024-06-30 01:11:52.405956
SN-285,23.813512155155394,59.76013567485605,2024-06-30 01:16:52.405956
SN-286,24.9552398093916,51.82132969410336,2024-06-30 01:21:52.405956
SN-287,24.839635645806037,53.30503065417397,2024-06-30 01:26:52.405956
SN-288,27.759974065940394,59.036610766890604,2024-06-30 01:31:52.405956
